matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4421,2020-07-03
Matches/MatchScorecard_ODI.asp?MatchCode=4419,2020-04-03
Matches/MatchScorecard_ODI.asp?MatchCode=4415,2020-02-29
Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-06-02
Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-03-02
Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
Matches/MatchScorecard_ODI.asp?MatchCode=4237,2019-01-19
Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-01-02
Matches/MatchScorecard_T20.asp?MatchCode=0716,2018-12-10
Matches/MatchScorecard_ODI.asp?MatchCode=4188,2018-12-08
Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
Matches/MatchScorecard_ODI.asp?MatchCode=4226,2018-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=4130,2018-10-02
Matches/MatchScorecard_ODI.asp?MatchCode=4206,2018-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=4224,2018-09-11
Matches/MatchScorecard_T20.asp?MatchCode=0711,2018-08-14
Matches/MatchScorecard_ODI.asp?MatchCode=4187,2018-08-08
Matches/MatchScorecard_ODI.asp?MatchCode=4128,2018-07-02
Matches/MatchScorecard_ODI.asp?MatchCode=4208,2018-06-10
Matches/MatchScorecard_ODI.asp?MatchCode=4222,2018-04-11
Matches/MatchScorecard_ODI.asp?MatchCode=4207,2018-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18
Matches/MatchScorecard_ODI.asp?MatchCode=4135,2018-02-16
Matches/MatchScorecard_ODI.asp?MatchCode=4133,2018-02-13
