matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4027,2017-05-24
Matches/MatchScorecard_ODI.asp?MatchCode=4002,2017-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=3999,2017-03-01
Matches/MatchScorecard_ODI.asp?MatchCode=3971,2016-12-31
Matches/MatchScorecard_ODI.asp?MatchCode=2945,2009-03-08
Matches/MatchScorecard_ODI.asp?MatchCode=2939,2009-02-08
Matches/MatchScorecard_ODI.asp?MatchCode=2910,2009-01-07
Matches/MatchScorecard_ODI.asp?MatchCode=2938,2009-02-06
Matches/MatchScorecard_ODI.asp?MatchCode=3034,2009-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=2909,2009-01-03
Matches/MatchScorecard_ODI.asp?MatchCode=2933,2009-02-01
Matches/MatchScorecard_ODI.asp?MatchCode=2881,2008-10-11
Matches/MatchScorecard_ODI.asp?MatchCode=2882,2008-10-14
Matches/MatchScorecard_ODI.asp?MatchCode=2786,2008-02-09
Matches/MatchScorecard_ODI.asp?MatchCode=2796,2008-02-23
Matches/MatchScorecard_ODI.asp?MatchCode=2839,2008-07-01
Matches/MatchScorecard_ODI.asp?MatchCode=2769,2007-12-20
Matches/MatchScorecard_ODI.asp?MatchCode=2768,2007-12-16
Matches/MatchScorecard_ODI.asp?MatchCode=2761,2007-11-30
Matches/MatchScorecard_ODI.asp?MatchCode=2673,2007-04-09
Matches/MatchScorecard_ODI.asp?MatchCode=2577,2007-01-06
Matches/MatchScorecard_ODI.asp?MatchCode=2686,2007-04-24
Matches/MatchScorecard_ODI.asp?MatchCode=2684,2007-04-20
Matches/MatchScorecard_ODI.asp?MatchCode=2678,2007-04-14
Matches/MatchScorecard_ODI.asp?MatchCode=2655,2007-03-22
Matches/MatchScorecard_ODI.asp?MatchCode=2643,2007-03-16
Matches/MatchScorecard_ODI.asp?MatchCode=2634,2007-02-20
Matches/MatchScorecard_ODI.asp?MatchCode=2763,2007-12-02
Matches/MatchScorecard_ODI.asp?MatchCode=2597,2007-01-30
Matches/MatchScorecard_ODI.asp?MatchCode=2595,2007-01-28
Matches/MatchScorecard_ODI.asp?MatchCode=2581,2007-01-16
Matches/MatchScorecard_ODI.asp?MatchCode=2580,2007-01-14
Matches/MatchScorecard_ODI.asp?MatchCode=2537,2006-10-20
Matches/MatchScorecard_ODI.asp?MatchCode=2534,2006-10-16
Matches/MatchScorecard_ODI.asp?MatchCode=2410,2006-01-06
Matches/MatchScorecard_ODI.asp?MatchCode=2445,2006-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=2436,2006-02-25
Matches/MatchScorecard_ODI.asp?MatchCode=2434,2006-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=2431,2006-02-18
Matches/MatchScorecard_ODI.asp?MatchCode=2441,2006-03-01
Matches/MatchScorecard_ODI.asp?MatchCode=2383,2005-10-23
Matches/MatchScorecard_ODI.asp?MatchCode=2373,2005-08-31
Matches/MatchScorecard_ODI.asp?MatchCode=2376,2005-09-02
