matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=3990,2017-02-10
Matches/MatchScorecard_ODI.asp?MatchCode=4037,2017-06-07
Matches/MatchScorecard_ODI.asp?MatchCode=3989,2017-02-07
Matches/MatchScorecard_ODI.asp?MatchCode=4030,2017-05-29
Matches/MatchScorecard_ODI.asp?MatchCode=4028,2017-05-24
Matches/MatchScorecard_ODI.asp?MatchCode=4033,2017-06-03
Matches/MatchScorecard_ODI.asp?MatchCode=3997,2017-02-25
Matches/MatchScorecard_ODI.asp?MatchCode=3995,2017-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=3983,2017-01-28
Matches/MatchScorecard_ODI.asp?MatchCode=3999,2017-03-01
Matches/MatchScorecard_ODI.asp?MatchCode=3985,2017-02-01
Matches/MatchScorecard_ODI.asp?MatchCode=3896,2016-06-11
Matches/MatchScorecard_ODI.asp?MatchCode=3940,2016-09-30
Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-06-07
Matches/MatchScorecard_ODI.asp?MatchCode=3907,2016-06-24
Matches/MatchScorecard_ODI.asp?MatchCode=3903,2016-06-19
Matches/MatchScorecard_ODI.asp?MatchCode=3900,2016-06-15
Matches/MatchScorecard_ODI.asp?MatchCode=3942,2016-10-02
Matches/MatchScorecard_ODI.asp?MatchCode=3760,2015-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=3742,2015-01-28
Matches/MatchScorecard_ODI.asp?MatchCode=3740,2015-01-25
Matches/MatchScorecard_ODI.asp?MatchCode=3648,2014-07-12
Matches/MatchScorecard_ODI.asp?MatchCode=3700,2014-11-23
Matches/MatchScorecard_ODI.asp?MatchCode=3698,2014-11-21
Matches/MatchScorecard_ODI.asp?MatchCode=3687,2014-10-27
Matches/MatchScorecard_ODI.asp?MatchCode=3663,2014-08-27
Matches/MatchScorecard_ODI.asp?MatchCode=3656,2014-08-21
Matches/MatchScorecard_ODI.asp?MatchCode=3654,2014-08-19
Matches/MatchScorecard_ODI.asp?MatchCode=3653,2014-08-17
Matches/MatchScorecard_ODI.asp?MatchCode=3673,2014-09-06
Matches/MatchScorecard_ODI.asp?MatchCode=3671,2014-09-04
Matches/MatchScorecard_ODI.asp?MatchCode=3585,2013-11-30
Matches/MatchScorecard_ODI.asp?MatchCode=3588,2013-12-11
Matches/MatchScorecard_ODI.asp?MatchCode=3577,2013-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3569,2013-10-30
Matches/MatchScorecard_ODI.asp?MatchCode=3586,2013-12-05
Matches/MatchScorecard_ODI.asp?MatchCode=3571,2013-11-01
Matches/MatchScorecard_ODI.asp?MatchCode=3440,2012-08-31
Matches/MatchScorecard_ODI.asp?MatchCode=3438,2012-08-28
Matches/MatchScorecard_ODI.asp?MatchCode=3436,2012-08-24
Matches/MatchScorecard_ODI.asp?MatchCode=3444,2012-09-05
Matches/MatchScorecard_ODI.asp?MatchCode=3390,2012-03-03
Matches/MatchScorecard_ODI.asp?MatchCode=3442,2012-09-02
Matches/MatchScorecard_ODI.asp?MatchCode=3365,2012-01-22
Matches/MatchScorecard_ODI.asp?MatchCode=3364,2012-01-20
Matches/MatchScorecard_ODI.asp?MatchCode=3214,2011-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=3273,2011-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=3217,2011-01-18
Matches/MatchScorecard_ODI.asp?MatchCode=3215,2011-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=3194,2010-10-22
Matches/MatchScorecard_ODI.asp?MatchCode=3192,2010-10-17
Matches/MatchScorecard_ODI.asp?MatchCode=3189,2010-10-15
Matches/MatchScorecard_ODI.asp?MatchCode=3201,2010-11-05
Matches/MatchScorecard_ODI.asp?MatchCode=3092,2010-02-24
Matches/MatchScorecard_ODI.asp?MatchCode=3091,2010-02-21
Matches/MatchScorecard_ODI.asp?MatchCode=3060,2009-11-29
Matches/MatchScorecard_ODI.asp?MatchCode=3059,2009-11-27
Matches/MatchScorecard_ODI.asp?MatchCode=3027,2009-09-27
Matches/MatchScorecard_ODI.asp?MatchCode=3022,2009-09-24
Matches/MatchScorecard_ODI.asp?MatchCode=3020,2009-09-22
Matches/MatchScorecard_ODI.asp?MatchCode=2961,2009-04-09
Matches/MatchScorecard_ODI.asp?MatchCode=2956,2009-04-05
Matches/MatchScorecard_ODI.asp?MatchCode=2962,2009-04-13
Matches/MatchScorecard_ODI.asp?MatchCode=2930,2009-01-30
