matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-03-08
Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-03-06
Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
Matches/MatchScorecard_ODI.asp?MatchCode=4291,2019-05-11
Matches/MatchScorecard_T20.asp?MatchCode=1014,2019-10-26
Matches/MatchScorecard_T20.asp?MatchCode=1010,2019-10-25
Matches/MatchScorecard_T20.asp?MatchCode=1003,2019-10-23
Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21
Matches/MatchScorecard_T20.asp?MatchCode=0971,2019-10-19
Matches/MatchScorecard_T20.asp?MatchCode=0961,2019-10-18
Matches/MatchScorecard_ODI.asp?MatchCode=4267,2019-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20
Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-10-09
Matches/MatchScorecard_ODI.asp?MatchCode=4265,2019-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14
Matches/MatchScorecard_T20.asp?MatchCode=0942,2019-10-06
Matches/MatchScorecard_ODI.asp?MatchCode=4299,2019-05-19
Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
Matches/MatchScorecard_T20.asp?MatchCode=0940,2019-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
Matches/MatchScorecard_ODI.asp?MatchCode=4262,2019-03-05
Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-05-03
Matches/MatchScorecard_ODI.asp?MatchCode=4257,2019-02-28
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
Matches/MatchScorecard_ODI.asp?MatchCode=4259,2019-03-02
Matches/MatchScorecard_T20.asp?MatchCode=1036,2019-11-01
Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-06-12
Matches/MatchScorecard_ODI.asp?MatchCode=4106,2018-01-11
Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13
Matches/MatchScorecard_ODI.asp?MatchCode=4143,2018-03-06
Matches/MatchScorecard_ODI.asp?MatchCode=4113,2018-01-18
Matches/MatchScorecard_ODI.asp?MatchCode=4111,2018-01-16
Matches/MatchScorecard_ODI.asp?MatchCode=4107,2018-01-13
Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-05-12
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-03-12
Matches/MatchScorecard_ODI.asp?MatchCode=4097,2017-12-10
Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-03-10
Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-03-08
Matches/MatchScorecard_ODI.asp?MatchCode=4093,2017-12-07
Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-05-07
Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
Matches/MatchScorecard_ODI.asp?MatchCode=4025,2017-05-19
Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
Matches/MatchScorecard_ODI.asp?MatchCode=4092,2017-12-05
Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
Matches/MatchScorecard_ODI.asp?MatchCode=4003,2017-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
Matches/MatchScorecard_ODI.asp?MatchCode=4008,2017-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=4007,2017-03-17
Matches/MatchScorecard_ODI.asp?MatchCode=4006,2017-03-15
Matches/MatchScorecard_ODI.asp?MatchCode=4000,2017-03-02
Matches/MatchScorecard_T20.asp?MatchCode=0601,2017-01-20
Matches/MatchScorecard_T20.asp?MatchCode=0602,2017-01-20
Matches/MatchScorecard_T20.asp?MatchCode=0597,2017-01-18
Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14
Matches/MatchScorecard_ODI.asp?MatchCode=3915,2016-07-12
Matches/MatchScorecard_T20.asp?MatchCode=0543,2016-03-11
Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
Matches/MatchScorecard_T20.asp?MatchCode=0508,2016-02-09
Matches/MatchScorecard_T20.asp?MatchCode=0507,2016-02-07
Matches/MatchScorecard_T20.asp?MatchCode=0506,2016-02-06
Matches/MatchScorecard_T20.asp?MatchCode=0546,2016-03-13
Matches/MatchScorecard_T20.asp?MatchCode=0513,2016-02-16
Matches/MatchScorecard_ODI.asp?MatchCode=3724,2015-01-12
Matches/MatchScorecard_ODI.asp?MatchCode=3840,2015-10-11
Matches/MatchScorecard_ODI.asp?MatchCode=3842,2015-10-13
Matches/MatchScorecard_ODI.asp?MatchCode=3781,2015-03-10
Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-01-10
Matches/MatchScorecard_ODI.asp?MatchCode=3839,2015-10-09
Matches/MatchScorecard_ODI.asp?MatchCode=3800,2015-05-08
Matches/MatchScorecard_T20.asp?MatchCode=0457,2015-07-25
Matches/MatchScorecard_T20.asp?MatchCode=0451,2015-07-17
Matches/MatchScorecard_T20.asp?MatchCode=0447,2015-07-15
Matches/MatchScorecard_T20.asp?MatchCode=0445,2015-07-13
Matches/MatchScorecard_ODI.asp?MatchCode=3777,2015-03-07
Matches/MatchScorecard_T20.asp?MatchCode=0431,2015-06-21
Matches/MatchScorecard_T20.asp?MatchCode=0430,2015-06-20
Matches/MatchScorecard_T20.asp?MatchCode=0429,2015-06-19
Matches/MatchScorecard_ODI.asp?MatchCode=3789,2015-03-15
Matches/MatchScorecard_ODI.asp?MatchCode=3771,2015-03-03
Matches/MatchScorecard_ODI.asp?MatchCode=3763,2015-02-25
Matches/MatchScorecard_ODI.asp?MatchCode=3752,2015-02-16
Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
Matches/MatchScorecard_ODI.asp?MatchCode=3635,2014-05-06
Matches/MatchScorecard_T20.asp?MatchCode=0383,2014-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0379,2014-03-19
Matches/MatchScorecard_T20.asp?MatchCode=0374,2014-03-17
Matches/MatchScorecard_ODI.asp?MatchCode=3617,2014-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0353,2013-11-30
Matches/MatchScorecard_T20.asp?MatchCode=0342,2013-11-16
Matches/MatchScorecard_ODI.asp?MatchCode=3528,2013-07-09
Matches/MatchScorecard_ODI.asp?MatchCode=3556,2013-09-08
Matches/MatchScorecard_ODI.asp?MatchCode=3526,2013-07-07
Matches/MatchScorecard_ODI.asp?MatchCode=3554,2013-09-06
Matches/MatchScorecard_ODI.asp?MatchCode=3500,2013-05-26
Matches/MatchScorecard_ODI.asp?MatchCode=3499,2013-05-23
Matches/MatchScorecard_ODI.asp?MatchCode=3551,2013-09-03
Matches/MatchScorecard_T20.asp?MatchCode=0276,2012-09-24
Matches/MatchScorecard_T20.asp?MatchCode=0267,2012-09-19
Matches/MatchScorecard_T20.asp?MatchCode=0253,2012-07-21
Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20
Matches/MatchScorecard_ODI.asp?MatchCode=3416,2012-06-23
Matches/MatchScorecard_ODI.asp?MatchCode=3421,2012-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24
Matches/MatchScorecard_T20.asp?MatchCode=0240,2012-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0238,2012-03-22
Matches/MatchScorecard_T20.asp?MatchCode=0237,2012-03-18
Matches/MatchScorecard_T20.asp?MatchCode=0234,2012-03-14
Matches/MatchScorecard_T20.asp?MatchCode=0229,2012-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0227,2012-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0226,2012-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=3381,2012-02-20
Matches/MatchScorecard_ODI.asp?MatchCode=3378,2012-02-18
Matches/MatchScorecard_ODI.asp?MatchCode=3307,2011-07-12
Matches/MatchScorecard_ODI.asp?MatchCode=3261,2011-03-11
