matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-03-10
Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-03-08
Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-03-06
Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
Matches/MatchScorecard_T20.asp?MatchCode=0849,2019-07-12
Matches/MatchScorecard_T20.asp?MatchCode=1014,2019-10-26
Matches/MatchScorecard_T20.asp?MatchCode=1010,2019-10-25
Matches/MatchScorecard_T20.asp?MatchCode=1003,2019-10-23
Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21
Matches/MatchScorecard_T20.asp?MatchCode=0971,2019-10-19
Matches/MatchScorecard_T20.asp?MatchCode=0961,2019-10-18
Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20
Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0918,2019-09-17
Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-10-09
Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14
Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0942,2019-10-06
Matches/MatchScorecard_T20.asp?MatchCode=0940,2019-10-05
Matches/MatchScorecard_T20.asp?MatchCode=1038,2019-11-02
Matches/MatchScorecard_T20.asp?MatchCode=1036,2019-11-01
