matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-11-05
Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-11-03
Matches/MatchScorecard_T20.asp?MatchCode=1034,2019-11-01
Matches/MatchScorecard_T20.asp?MatchCode=1030,2019-10-30
Matches/MatchScorecard_T20.asp?MatchCode=1020,2019-10-27
Matches/MatchScorecard_T20.asp?MatchCode=0767,2019-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0766,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0732,2018-11-25
Matches/MatchScorecard_T20.asp?MatchCode=0731,2018-11-23
Matches/MatchScorecard_T20.asp?MatchCode=0730,2018-11-21
Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
Matches/MatchScorecard_T20.asp?MatchCode=0718,2018-10-22
Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-07-08
Matches/MatchScorecard_T20.asp?MatchCode=0703,2018-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-07-05
Matches/MatchScorecard_T20.asp?MatchCode=0698,2018-07-03
Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-07-02
Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-02-10
Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-10-07
Matches/MatchScorecard_T20.asp?MatchCode=0612,2017-02-22
Matches/MatchScorecard_T20.asp?MatchCode=0611,2017-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0610,2017-02-17
Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
Matches/MatchScorecard_T20.asp?MatchCode=0533,2016-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29
Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0415,2014-11-09
Matches/MatchScorecard_T20.asp?MatchCode=0414,2014-11-07
Matches/MatchScorecard_T20.asp?MatchCode=0413,2014-11-05
Matches/MatchScorecard_T20.asp?MatchCode=0412,2014-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0402,2014-04-01
Matches/MatchScorecard_T20.asp?MatchCode=0399,2014-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0394,2014-03-28
Matches/MatchScorecard_T20.asp?MatchCode=0387,2014-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0371,2014-03-14
Matches/MatchScorecard_T20.asp?MatchCode=0369,2014-03-12
Matches/MatchScorecard_T20.asp?MatchCode=0361,2014-02-02
Matches/MatchScorecard_T20.asp?MatchCode=0360,2014-01-31
Matches/MatchScorecard_T20.asp?MatchCode=0359,2014-01-29
Matches/MatchScorecard_T20.asp?MatchCode=0335,2013-10-10
Matches/MatchScorecard_T20.asp?MatchCode=0333,2013-08-31
Matches/MatchScorecard_T20.asp?MatchCode=0332,2013-08-29
Matches/MatchScorecard_T20.asp?MatchCode=0306,2013-02-13
Matches/MatchScorecard_T20.asp?MatchCode=0303,2013-01-28
Matches/MatchScorecard_T20.asp?MatchCode=0302,2013-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0220,2012-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0200,2011-01-14
Matches/MatchScorecard_T20.asp?MatchCode=0199,2011-01-12
