matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-07-09
Matches/MatchScorecard_T20.asp?MatchCode=0510,2016-02-12
Matches/MatchScorecard_T20.asp?MatchCode=0509,2016-02-09
Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28
Matches/MatchScorecard_T20.asp?MatchCode=0575,2016-08-27
Matches/MatchScorecard_T20.asp?MatchCode=0534,2016-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0569,2016-03-31
Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0560,2016-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19
Matches/MatchScorecard_T20.asp?MatchCode=0548,2016-03-15
Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27
Matches/MatchScorecard_T20.asp?MatchCode=0522,2016-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0511,2016-02-14
Matches/MatchScorecard_T20.asp?MatchCode=0501,2016-01-31
Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29
Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
Matches/MatchScorecard_T20.asp?MatchCode=0528,2016-03-01
Matches/MatchScorecard_T20.asp?MatchCode=0469,2015-10-05
Matches/MatchScorecard_T20.asp?MatchCode=0468,2015-10-02
Matches/MatchScorecard_T20.asp?MatchCode=0411,2014-09-07
Matches/MatchScorecard_T20.asp?MatchCode=0406,2014-04-06
Matches/MatchScorecard_T20.asp?MatchCode=0405,2014-04-04
Matches/MatchScorecard_T20.asp?MatchCode=0399,2014-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28
Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23
Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0335,2013-10-10
Matches/MatchScorecard_T20.asp?MatchCode=0301,2012-12-28
Matches/MatchScorecard_T20.asp?MatchCode=0297,2012-12-22
Matches/MatchScorecard_T20.asp?MatchCode=0295,2012-12-20
Matches/MatchScorecard_T20.asp?MatchCode=0264,2012-09-11
Matches/MatchScorecard_T20.asp?MatchCode=0285,2012-09-30
Matches/MatchScorecard_T20.asp?MatchCode=0281,2012-09-28
Matches/MatchScorecard_T20.asp?MatchCode=0268,2012-09-19
Matches/MatchScorecard_T20.asp?MatchCode=0257,2012-08-07
Matches/MatchScorecard_T20.asp?MatchCode=0244,2012-03-30
Matches/MatchScorecard_T20.asp?MatchCode=0220,2012-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0289,2012-10-02
Matches/MatchScorecard_T20.asp?MatchCode=0219,2012-02-01
Matches/MatchScorecard_T20.asp?MatchCode=0216,2011-10-29
Matches/MatchScorecard_T20.asp?MatchCode=0198,2011-01-09
Matches/MatchScorecard_T20.asp?MatchCode=0206,2011-08-31
Matches/MatchScorecard_T20.asp?MatchCode=0202,2011-06-04
Matches/MatchScorecard_T20.asp?MatchCode=0183,2010-06-12
Matches/MatchScorecard_T20.asp?MatchCode=0184,2010-06-13
